"Member","Joint","Result Case","Force X (kips)","Force Y (kips)","Force Z (kips)","Moment X (kips-ft)","Moment Y (kips-ft)","Moment Z (kips-ft)"
"10000","1000","STR","2.07949688967923E-13","0","2.39637186884663E-13","0","-2.30075004902205E-12","0"
"10000","1000","STR","-6.09004551573107E-14","0","-9.91061438920495E-14","0","-4.06011108035656E-13","0"
"10000","1001","STR","2.16281416027028E-15","0","0.636718720197538","0","0.159179680048521","0"
"10000","1001","STR","1.12803956096909E-13","0","0.636718720197701","0","0.159179680050254","0"
"10001","1001","STR","-2.53855638529458E-13","0","-0.636718720197703","0","-0.159179680050721","0"
"10001","1001","STR","-5.78467164275291E-13","0","-0.636718720197892","0","-0.159179680047417","0"
"10001","1002","STR","8.11128860202526E-13","0","1.27343744039528","0","0.636718720194814","0"
"10001","1002","STR","2.50862936251629E-13","0","1.27343744039538","0","0.636718720197579","0"
"10002","1002","STR","5.04837738836635E-14","0","-1.27343744039595","0","-0.636718720200343","0"
"10002","1002","STR","-3.78498637856744E-14","0","-1.27343744039541","0","-0.636718720196311","0"
"10002","1003","STR","3.22148736951929E-13","0","1.91015630960445","0","1.43261715769569","0"
"10002","1003","STR","-5.04837738836635E-14","0","1.91015630960524","0","1.43261715769997","0"
"10003","1003","STR","-6.83732967091897E-13","0","-1.91015630960396","0","-1.43261715770028","0"
"10003","1003","STR","-1.1274888656443E-12","0","-1.91015630960406","0","-1.43261715769611","0"
"10003","1004","STR","1.40852230193123E-12","0","2.54687488079029","0","2.54687488078838","0"
"10003","1004","STR","8.42605150012347E-13","0","2.54687488079033","0","2.54687488079289","0"
"10004","1004","STR","-1.70756218729532E-13","0","-305.058312155955","0","-2.54687488079384","0"
"10004","1004","STR","-1.16918859117712E-12","0","-265.390456012984","0","-2.54687488078844","0"
"10004","1005","STR","2.37778154877136E-13","0","173.138275146423","0","88.9568328857115","0"
"10004","1005","STR","1.70756218729532E-13","0","305.695031025164","0","155.235210825082","0"
"10005","1005","STR","-1.30404490759039E-12","0","-305.695031025164","0","-155.235210825082","0"
"10005","1005","STR","-2.36429520318047E-13","0","-173.138275146423","0","-88.9568328857116","0"
"10005","1006","STR","2.36429520318047E-13","0","173.774994015632","0","175.685150027214","0"
"10005","1006","STR","1.30404490759039E-12","0","306.331749894373","0","308.241905905955","0"
"10006","1006","STR","-7.87247358815934E-13","0","-306.331749894373","0","-308.241905905955","0"
"10006","1006","STR","-1.51690619442058E-13","0","-173.774994015632","0","-175.685150027214","0"
"10006","1007","STR","1.51690619442058E-13","0","174.411712586818","0","262.731826901344","0"
"10006","1007","STR","7.87247358815933E-13","0","306.96846846556","0","461.566960719455","0"
"10007","1007","STR","-1.15183747946209E-12","0","-306.96846846556","0","-461.566960719455","0"
"10007","1007","STR","9.70656658852194E-14","0","-174.411712586818","0","-262.731826901344","0"
"10007","1008","STR","-9.70656658852194E-14","0","175.048431158004","0","350.096862316009","0"
"10007","1008","STR","1.15183747946209E-12","0","307.605187036746","0","615.210374073491","0"
"10008","1008","STR","7.99517086695397E-13","0","186.658572111484","0","-615.210374073491","0"
"10008","1008","STR","-3.30561772199995E-14","0","103.269980315794","0","-350.096862316008","0"
"10008","1009","STR","-7.35820982888877E-14","0","-157.650836353506","0","275.933854257186","0"
"10008","1009","STR","-7.99517086695397E-13","0","-186.021853242274","0","522.040282498499","0"
"10009","1009","STR","1.3162621401884E-12","0","186.021853242274","0","-522.040282498499","0"
"10009","1009","STR","-4.15569680025244E-14","0","157.650836353506","0","-275.933854257186","0"
"10009","1010","STR","2.55086440741306E-13","0","-164.549629690071","0","193.992636343726","0"
"10009","1010","STR","-1.3162621401884E-12","0","-185.385134373065","0","429.188537885642","0"
"10010","1010","STR","4.93248644755258E-13","0","185.385134373065","0","-429.188537885642","0"
"10010","1010","STR","-7.66623565234228E-13","0","164.549629690071","0","-193.992636343726","0"
"10010","1011","STR","6.82768918837821E-13","0","-164.946898079766","0","112.783216298405","0"
"10010","1011","STR","-4.93248644755258E-13","0","-184.748415503856","0","336.65514516555","0"
"10011","1011","STR","4.54588671807393E-13","0","184.748415503856","0","-336.65514516555","0"
"10011","1011","STR","-1.5182356249404E-13","0","164.946898079766","0","-112.783216298405","0"
"10011","1012","STR","1.5182356249404E-13","0","-164.31017950858","0","30.4689489237781","0"
"10011","1012","STR","-4.54588671807393E-13","0","-184.11169693267","0","244.440113343593","0"
"10012","1012","STR","2.91392289528845E-13","0","184.11169693267","0","-244.440113343593","0"
"10012","1012","STR","-3.85282379932784E-13","0","164.31017950858","0","-30.4689489237781","0"
"10012","1013","STR","3.85282379932784E-13","0","-163.673460937394","0","-51.5269645344876","0"
"10012","1013","STR","-2.20318306285266E-13","0","-162.051794280099","0","161.915821069805","0"
"10013","1013","STR","4.59736589451217E-13","0","162.051794280099","0","-161.915821069805","0"
"10013","1013","STR","8.46107175825232E-14","0","163.673460937394","0","51.5269645344876","0"
"10013","1014","STR","-8.46107175825232E-14","0","-163.036742068184","0","-133.204513372329","0"
"10013","1014","STR","-4.59736589451217E-13","0","-161.415075410889","0","81.0491028921127","0"
"10014","1014","STR","9.37942244467278E-14","0","161.415075410889","0","-81.0491028921127","0"
"10014","1014","STR","4.3731115134748E-14","0","163.036742068184","0","133.204513372329","0"
"10014","1015","STR","1.34654361415011E-13","0","-167.598800224248","0","-214.821711854354","0"
"10014","1015","STR","-1.23978977963763E-14","0","-93.3091625161924","0","15.7150006324897","0"
"10015","1015","STR","8.71113964366059E-14","0","93.3091625161924","0","-15.7150006324897","0"
"10015","1015","STR","-5.00462878186499E-14","0","167.598800224248","0","214.821711854354","0"
