"Member","Joint","Result Case","Force X (kips)","Force Y (kips)","Force Z (kips)","Moment X (kips-ft)","Moment Y (kips-ft)","Moment Z (kips-ft)"
"10000","1000","DC-SRV","0","0","3.90798504668055E-14","0","1.20792265079217E-13","0"
"10000","1000","DC-SRV","0","0","3.90798504668055E-14","0","1.20792265079217E-13","0"
"10000","1001","DC-SRV","0","0","-3.90798504668055E-14","0","9.9475983006414E-14","0"
"10000","1001","DC-SRV","0","0","-3.90798504668055E-14","0","9.9475983006414E-14","0"
"10001","1001","DC-SRV","-2.27373675443232E-13","0","-7.49400541621981E-14","0","2.91794366447107E-13","0"
"10001","1001","DC-SRV","-2.27373675443232E-13","0","-7.49400541621981E-14","0","2.91794366447107E-13","0"
"10001","1002","DC-SRV","2.27373675443232E-13","0","1.29999995231632","0","0.324999988079128","0"
"10001","1002","DC-SRV","2.27373675443232E-13","0","1.29999995231632","0","0.324999988079128","0"
"10002","1002","DC-SRV","5.6843418860808E-13","0","-1.29999995231644","0","-0.324999988078673","0"
"10002","1002","DC-SRV","5.6843418860808E-13","0","-1.29999995231644","0","-0.324999988078673","0"
"10002","1003","DC-SRV","-5.6843418860808E-13","0","2.59999990463272","0","1.29999995231589","0"
"10002","1003","DC-SRV","-5.6843418860808E-13","0","2.59999990463272","0","1.29999995231589","0"
"10003","1003","DC-SRV","6.53699316899292E-13","0","-2.59999990463263","0","-1.29999995231537","0"
"10003","1003","DC-SRV","6.53699316899292E-13","0","-2.59999990463263","0","-1.29999995231537","0"
"10003","1004","DC-SRV","-6.53699316899292E-13","0","3.90000009536749","0","2.92499995231492","0"
"10003","1004","DC-SRV","-6.53699316899292E-13","0","3.90000009536749","0","2.92499995231492","0"
"10004","1004","DC-SRV","1.4210854715202E-13","0","-3.90000009536756","0","-2.92499995231663","0"
"10004","1004","DC-SRV","1.4210854715202E-13","0","-3.90000009536756","0","-2.92499995231663","0"
"10004","1005","DC-SRV","-1.4210854715202E-13","0","5.19999980926527","0","5.19999980926411","0"
"10004","1005","DC-SRV","-1.4210854715202E-13","0","5.19999980926527","0","5.19999980926411","0"
"10005","1005","DC-SRV","3.26849658449646E-13","0","-5.19999980926524","0","-5.1999998092646","0"
"10005","1005","DC-SRV","3.26849658449646E-13","0","-5.19999980926524","0","-5.1999998092646","0"
"10005","1006","DC-SRV","-3.26849658449646E-13","0","6.50000000000011","0","8.12499999999952","0"
"10005","1006","DC-SRV","-3.26849658449646E-13","0","6.50000000000011","0","8.12499999999952","0"
"10006","1006","DC-SRV","7.67386154620908E-13","0","-102.110999107361","0","-8.12499999999892","0"
"10006","1006","DC-SRV","7.67386154620908E-13","0","-102.110999107361","0","-8.12499999999892","0"
"10006","1007","DC-SRV","-7.67386154620908E-13","0","103.410999298096","0","59.5054993629456","0"
"10006","1007","DC-SRV","-7.67386154620908E-13","0","103.410999298096","0","59.5054993629456","0"
"10007","1007","DC-SRV","5.54223333892878E-13","0","-103.410999298096","0","-59.5054993629456","0"
"10007","1007","DC-SRV","5.54223333892878E-13","0","-103.410999298096","0","-59.5054993629456","0"
"10007","1008","DC-SRV","-5.54223333892878E-13","0","104.710999488831","0","111.535999298096","0"
"10007","1008","DC-SRV","-5.54223333892878E-13","0","104.710999488831","0","111.535999298096","0"
"10008","1008","DC-SRV","5.25801624462474E-13","0","-203.075001716614","0","-111.535999298096","0"
"10008","1008","DC-SRV","5.25801624462474E-13","0","-203.075001716614","0","-111.535999298096","0"
"10008","1009","DC-SRV","-5.25801624462474E-13","0","204.375000953674","0","213.398506641388","0"
"10008","1009","DC-SRV","-5.25801624462474E-13","0","204.375000953674","0","213.398506641388","0"
"10009","1009","DC-SRV","-4.57589521829505E-12","0","93.2750360965729","0","-213.398506641388","0"
"10009","1009","DC-SRV","-4.57589521829505E-12","0","93.2750360965729","0","-213.398506641388","0"
"10009","1010","DC-SRV","4.57589521829505E-12","0","-91.9750368595123","0","167.085985660553","0"
"10009","1010","DC-SRV","4.57589521829505E-12","0","-91.9750368595123","0","167.085985660553","0"
"10010","1010","DC-SRV","-4.46220838057343E-12","0","91.9750368595123","0","-167.085985660553","0"
"10010","1010","DC-SRV","-4.46220838057343E-12","0","91.9750368595123","0","-167.085985660553","0"
"10010","1011","DC-SRV","4.46220838057343E-12","0","-90.6750366687775","0","121.423463106155","0"
"10010","1011","DC-SRV","4.46220838057343E-12","0","-90.6750366687775","0","121.423463106155","0"
"10011","1011","DC-SRV","-4.14956957683899E-12","0","90.6750366687775","0","-121.423463106155","0"
"10011","1011","DC-SRV","-4.14956957683899E-12","0","90.6750366687775","0","-121.423463106155","0"
"10011","1012","DC-SRV","4.14956957683899E-12","0","-89.3750364780426","0","76.410941183567","0"
"10011","1012","DC-SRV","4.14956957683899E-12","0","-89.3750364780426","0","76.410941183567","0"
"10012","1012","DC-SRV","-3.63797880709171E-12","0","89.3750364780426","0","-76.410941183567","0"
"10012","1012","DC-SRV","-3.63797880709171E-12","0","89.3750364780426","0","-76.410941183567","0"
"10012","1013","DC-SRV","3.63797880709171E-12","0","-88.0750362873077","0","32.0484232902527","0"
"10012","1013","DC-SRV","3.63797880709171E-12","0","-88.0750362873077","0","32.0484232902527","0"
"10013","1013","DC-SRV","-3.97903932025656E-12","0","88.0750362873077","0","-32.0484232902527","0"
"10013","1013","DC-SRV","-3.97903932025656E-12","0","88.0750362873077","0","-32.0484232902527","0"
"10013","1014","DC-SRV","3.97903932025656E-12","0","-86.7750360965729","0","-11.6640937328339","0"
"10013","1014","DC-SRV","3.97903932025656E-12","0","-86.7750360965729","0","-11.6640937328339","0"
"10014","1014","DC-SRV","-4.03588273911737E-12","0","86.7750360965729","0","11.6640937328339","0"
"10014","1014","DC-SRV","-4.03588273911737E-12","0","86.7750360965729","0","11.6640937328339","0"
"10014","1015","DC-SRV","4.03588273911737E-12","0","-85.4750368595123","0","-54.7266142368317","0"
"10014","1015","DC-SRV","4.03588273911737E-12","0","-85.4750368595123","0","-54.7266142368317","0"
"10015","1015","DC-SRV","-3.5242919693701E-12","0","85.4750368595123","0","54.7266142368317","0"
"10015","1015","DC-SRV","-3.5242919693701E-12","0","85.4750368595123","0","54.7266142368317","0"
"10015","1016","DC-SRV","3.5242919693701E-12","0","-84.1750366687775","0","-97.1391310691834","0"
