"Member","Joint","Result Case","Force X (kips)","Force Y (kips)","Force Z (kips)","Moment X (kips-ft)","Moment Y (kips-ft)","Moment Z (kips-ft)"
"10017","1018","STR","3.19196569975157E-12","0","-87.928853053625","0","-160.018353825457","0"
"10018","1018","STR","-4.25613503811839E-12","0","87.928853053625","0","160.018353825457","0"
"10018","1018","STR","-3.9470869645574E-12","0","198.916205880079","0","478.143547203465","0"
"10018","1019","STR","3.9470869645574E-12","0","-197.291205939684","0","-577.195383238921","0"
"10018","1019","STR","4.25613503811839E-12","0","-86.3038531132297","0","-203.576517777133","0"
"10019","1019","STR","-3.63945635385435E-12","0","86.3038531132297","0","203.576517777133","0"
"10019","1019","STR","-3.456266454526E-12","0","197.291205939684","0","577.195383238921","0"
"10019","1020","STR","3.456266454526E-12","0","-195.666205999288","0","-675.434742758728","0"
"10019","1020","STR","3.63945635385435E-12","0","-84.6788531728343","0","-246.322199032157","0"
"10020","1020","STR","-4.26012616148546E-12","0","84.6788531728343","0","246.322199032157","0"
"10020","1020","STR","-4.34471207880777E-12","0","195.666205999288","0","675.434742758728","0"
"10020","1021","STR","4.34471207880777E-12","0","-194.041206058893","0","-772.861599282804","0"
"10020","1021","STR","4.26012616148546E-12","0","-83.053853232439","0","-288.255378091957","0"
"10021","1021","STR","-4.10149542617236E-12","0","83.053853232439","0","288.255378091957","0"
"10021","1021","STR","-3.83174204746928E-12","0","194.041206058893","0","772.861599282804","0"
"10021","1022","STR","3.83174204746928E-12","0","-192.416206043992","0","-869.475958973317","0"
"10021","1022","STR","4.10149542617236E-12","0","-81.4288532175378","0","-329.376059846011","0"
"10022","1022","STR","-3.67919267073091E-12","0","81.4288532175378","0","329.376059846011","0"
"10022","1022","STR","-3.79195635630192E-12","0","192.416206043992","0","869.475958973317","0"
"10022","1023","STR","3.79195635630192E-12","0","-190.791206029091","0","-965.277813967264","0"
"10022","1023","STR","3.67919267073091E-12","0","-79.8038532026366","0","-369.684240919312","0"
"10023","1023","STR","-3.50113152168964E-12","0","79.8038532026366","0","369.684240919312","0"
"10023","1023","STR","-3.50714005605689E-12","0","190.791206029091","0","965.277813967264","0"
"10023","1024","STR","3.50714005605689E-12","0","-189.166205939684","0","-1060.26717475717","0"
"10023","1024","STR","3.50113152168964E-12","0","-78.1788531132297","0","-409.179920949975","0"
"10024","1024","STR","-4.11547875540312E-12","0","-312.527532698433","0","1105.96047542386","0"
"10024","1024","STR","-4.67957938387938E-12","0","-162.201543761674","0","544.540717111009","0"
"10024","1025","STR","4.67957938387938E-12","0","163.82654370207","0","-463.033700836627","0"
"10024","1025","STR","4.11547875540312E-12","0","314.152532638828","0","-949.290455027392","0"
"10025","1025","STR","-3.24925226896416E-12","0","-314.152532638828","0","949.290455027392","0"
"10025","1025","STR","-3.61713419013792E-12","0","-163.82654370207","0","463.033700836627","0"
"10025","1026","STR","3.61713419013792E-12","0","165.451543344442","0","-380.71416461222","0"
"10025","1026","STR","3.24925226896416E-12","0","315.7775322812","0","-791.807935305637","0"
"10026","1026","STR","-4.32334832130446E-12","0","-315.7775322812","0","791.807935305637","0"
"10026","1026","STR","-3.90122763638935E-12","0","-165.451543344442","0","380.71416461222","0"
"10026","1027","STR","3.90122763638935E-12","0","167.076543582861","0","-297.582147597186","0"
"10026","1027","STR","4.32334832130446E-12","0","317.402532519619","0","-633.512921648853","0"
"10027","1027","STR","-2.41787522146068E-12","0","-317.402532519619","0","633.512921648853","0"
"10027","1027","STR","-3.31808749394231E-12","0","-167.076543582861","0","297.582147597186","0"
"10027","1028","STR","3.31808749394231E-12","0","168.701543821279","0","-213.637621282432","0"
"10027","1028","STR","2.41787522146068E-12","0","319.027532758038","0","-474.405398426492","0"
"10028","1028","STR","-5.45188258947557E-12","0","-319.027532758038","0","474.405398426492","0"
"10028","1028","STR","-5.36163977859565E-12","0","-168.701543821279","0","213.637621282432","0"
"10028","1029","STR","5.36163977859565E-12","0","170.326544059698","0","-128.880604370165","0"
"10028","1029","STR","5.45188258947557E-12","0","320.652532996456","0","-314.485387844037","0"
"10029","1029","STR","-3.03750939835089E-12","0","-320.652532996456","0","314.485387844037","0"
"10029","1029","STR","-3.28660108445988E-12","0","-170.326544059698","0","128.880604370165","0"
"10029","1030","STR","3.28660108445988E-12","0","171.951543106023","0","-43.3110871685789","0"
"10029","1030","STR","3.03750939835089E-12","0","322.277532042782","0","-153.752876488825","0"
"10030","1030","STR","-2.34369405319984E-12","0","-322.277532042782","0","153.752876488825","0"
"10030","1030","STR","-3.27566934757267E-12","0","-171.951543106023","0","43.3110871685789","0"
"10030","1031","STR","3.27566934757267E-12","0","173.576543344442","0","43.0709344726339","0"
"10030","1031","STR","2.34369405319984E-12","0","323.9025322812","0","7.79213874262403","0"
"10031","1031","STR","-3.61991801130312E-12","0","-323.9025322812","0","-7.79213874262403","0"
"10031","1031","STR","-2.64654529376311E-12","0","-173.576543344442","0","-43.0709344726339","0"
"10031","1032","STR","2.64654529376311E-12","0","175.201543582861","0","130.265456611149","0"
"10031","1032","STR","3.61991801130312E-12","0","325.527532519619","0","170.149655071639","0"
"10032","1032","STR","-3.17174985825645E-12","0","-325.527532519619","0","-170.149655071639","0"
"10032","1032","STR","-3.69823921252967E-12","0","-175.201543582861","0","-130.265456611149","0"
